"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n"
"4546",4546,0,1.99819701020766,3.00187795975356,3.99997520491209,1.99819826846302,3.00187924467413,3.99997867262323,3.42645903826598,1.53988468436219,4.00825615742521,1.99889014165464,3.00118386491914,3.99997833588763,-2.09462758161075,4.22851461154984,0.613749201875073,10000
"4547",4547,0,1.99988755878315,3.00001559660109,4.0000210832031,1.99988992741622,3.00001786715671,4.0000332715839,3.01597191647695,1.95012101532337,4.00691395810518,1.99974556645357,3.00021141801789,4.0000099057291,-2.21788213008662,4.46074816661097,0.401976162857603,10000
"4548",4548,0,1.99990312578774,3.00014562776481,3.99998993212704,1.99990309681805,3.00014560020906,3.99998896476567,3.41656643230383,1.49363627421347,4.02097234518614,1.9999529542684,3.00010361157422,3.99998685139306,-2.19267516767749,4.44433986842273,0.523003264777508,10000
"4549",4549,0,2.00039447461447,2.99970452835652,3.99997406290869,2.00039902529701,2.99970881925862,3.99997480443872,2.98374923125009,1.95152870004573,4.01575800466612,1.99989924282888,3.00018277466434,3.99997982970777,-2.15074218920952,4.39296607444373,0.53189452458818,10000
"4550",4550,0,1.99875787102957,3.00137495116756,3.99994727902324,1.99876023269801,3.00137747194149,3.99994339398393,3.10583436647227,1.78802007635413,4.02992583048361,1.99964251332487,3.00043170839212,3.99996443861331,-2.29707433278831,4.39033273378901,0.51496376906841,10000
"4551",4551,0,2.00021669498876,2.99975651757643,4.00000960114616,2.00021706714579,2.99975685136702,4.00000474991579,4.15556628719589,0.782233990756272,4.01648191067506,1.99988963541054,3.00017335632663,3.99998256665823,-2.32623454009264,4.60055466122312,0.465912694955056,10000
"4552",4552,0,1.99844764132679,3.00170425673814,3.99994589046251,1.99844764132679,3.00170425673814,3.99994589046251,2.39678349731854,2.53325401221471,4.01853219954188,1.99866921341049,3.00138557374207,3.99997756632686,-2.21223410318039,4.41178080751606,0.473556332424077,10000
"4553",4553,0,1.99942870423512,3.00047081644834,4.00003828696962,1.99942870423512,3.00047081644834,4.00003828696962,1.94371713850972,2.97935470561189,4.02293801995231,1.99949582766214,3.00040303423537,4.00003864599686,-2.06663521132778,4.2155370237968,0.493492499241377,10000
"4554",4554,0,1.99772944035005,3.00238979836593,3.99996586534509,1.99772668514423,3.00238711909088,3.99995962902142,4.73765059913117,0.167535619785451,4.0268499471963,1.99873620295062,3.00148229049013,3.99993306520929,-2.09051329214597,4.31847445746543,0.553250905063264,10000
"4555",4555,0,1.99644836688385,3.00323076876941,4.00010064479697,1.99635535762312,3.00314896890866,4.0001573304114,2.84315663865447,2.08022952688844,4.02406151831688,1.99737754389252,3.00227608235245,4.00010965452305,-2.21966843546411,4.34166278103389,0.516015450790565,10000
"4556",4556,0,2.00023175883257,2.99989334868877,3.99997198411775,2.00023188969138,2.99989349365985,3.99997225104904,3.90163051274443,0.965239528814876,4.03694477081292,2.0004830741007,2.99957389312818,3.99999282303956,-2.17920935284355,4.4424223529449,0.418015792967987,10000
"4557",4557,0,2.00089239382837,2.99883429786767,4.00007892455882,2.00089239382836,2.99883429786766,4.00007892455882,3.13843960302472,1.77875572008705,4.02497762520203,2.00128193739201,2.99856187950175,4.00004334409688,-2.25559685964174,4.49264254896841,0.394237492023227,10000
"4558",4558,0,2.00033432554874,2.99977585581213,3.999981329504,2.00033385884333,2.99977536090288,3.99997956856355,2.65176194986141,2.26489591996478,4.01737433099484,2.00022363999929,2.99989947990813,3.99997628817458,-2.12658080321452,4.34027115541479,0.506118385924801,10000
"4559",4559,0,1.99873358090782,3.0010794657371,4.00005236888689,1.99843945244661,3.00153063036137,4.0000059903887,3.78272777386092,1.14161759800125,4.02354557623376,1.9988734415653,3.00101366776126,4.00002914916743,-2.12534717528495,4.35768545689416,0.567309156597203,10000
"4560",4560,0,1.99976853312279,3.00034760291241,3.99996035225174,1.99978019428221,3.00035957961481,3.99995717077226,3.04474145209433,1.83487486737273,4.01721458167059,1.9998903455294,3.00027440297444,3.99994700411912,-2.24902345984573,4.4524962450673,0.487265678080746,10000
"4561",4561,0,1.99980112323991,3.00004684426094,4.00004691010466,1.9998828835165,3.0001280525347,3.99999468443579,2.76653039253677,2.13007149671175,4.03027340313202,1.99972824088934,3.00015270595783,4.00003549393122,-2.11273154515239,4.23729018596294,0.476493857803837,10000
"4562",4562,0,1.9988530048174,3.00095768244394,4.00007098861832,1.99897822051949,3.00110519853708,3.99998917671234,3.73372536200063,1.13464242093811,4.03493683218974,1.99969929515091,3.00026195529916,4.00002348462352,-2.12059961557496,4.32233728316165,0.521950426922384,10000
"4563",4563,0,1.99998954231147,3.0000072798702,3.99999427989276,1.99999033438253,3.0000080732061,3.99999724208944,3.32223679919358,1.57672596064825,4.02387919363709,1.99998104584752,3.00000176223316,4.00000002053792,-2.14674371037002,4.32955718737534,0.600849907046566,10000
"4564",4564,0,1.99838814443305,3.00168192167097,3.99997729325845,1.99836608862686,3.00166051919047,3.99998277437397,2.17067891344053,2.7720455479534,4.01675380584845,1.99904530202729,3.00105097778049,3.99996754608178,-2.13291959057278,4.33538608615226,0.515056050632434,10000
"4565",4565,0,1.99925176807344,3.0006675646684,4.00001809691767,1.99925173999988,3.00066753735316,4.00001793214426,3.08840619730429,1.81674804237868,4.02049373523994,1.99933237259713,3.0006169075975,4.00001143072646,-2.24851090004394,4.39265501672167,0.557503671824199,10000
"4566",4566,0,1.99964389220891,3.00050451826234,3.9999578610849,1.99963802481604,3.0004994782659,3.99995636830945,2.90209275139228,2.36571519012203,3.87678924879507,1.99971105951919,3.00033425095757,3.99998833177664,-2.21513311022009,4.48990524871241,0.497171066306609,10000
"4567",4567,0,1.99955657566477,3.00041968545588,4.00001119869979,1.99955533653632,3.00041846965966,4.00000744807366,3.09252605331176,1.82187122556394,4.02566250661218,1.99995561281451,3.00011280100792,3.9999794958295,-2.24734792067883,4.44107518700108,0.562712848310306,10000
"4568",4568,0,2.00013971054037,2.99982743206593,4.00000865661714,2.00015527966874,2.99984296640695,4.00001246844299,3.30282324194009,1.59385461724225,4.024501296018,2.00015771415552,2.99984344860592,4.00000099007638,-2.15871000718849,4.34927798180535,0.522096385245134,10000
"4569",4569,0,1.99962265617341,3.00041285689903,3.99998843104705,1.99963073759657,3.00042054985179,3.99998576394722,3.36174789598594,1.55966514649923,4.01981788827423,1.99944141346619,3.00057858306534,3.99999335006662,-2.16821097255488,4.38601453204829,0.525468366111395,10000
"4570",4570,0,2.00103454718193,2.99921520862237,3.99993084945375,2.00103454718193,2.99921520862237,3.99993084945375,3.19834119327871,1.70090263919613,4.02626574199874,2.00099194637408,2.99924269690808,3.99993527698969,-2.28307896787204,4.5596915433,0.492745938023137,10000
"4571",4571,0,1.99876894494381,3.00070781406027,4.0001963668243,1.99876796225892,3.00070702749909,4.00019035118084,3.44408649234785,1.45430104754477,4.02331913617517,2.00010376323776,2.99951606387362,4.00014374537075,-2.23246563400561,4.45057596579111,0.579636925181379,10000
"4572",4572,0,2.00062935660158,2.9993170147397,4.00000549244826,2.00062770593775,2.99931530037342,4.00000142317673,3.61880487305516,1.26668281899477,4.03019716577649,2.00030496797748,2.99969237209284,3.99998740385226,-2.1890506262507,4.30547027724515,0.493714085631893,10000
"4573",4573,0,2.00038624197332,2.99983537937823,3.99994791790237,2.0003547682598,2.99980397713623,3.99994894604291,4.76401402636891,0.186564814877574,4.0139093401606,2.00058779458257,2.99944488374007,4.00000049803524,-2.21501388478992,4.42369897001041,0.546031821716662,10000
"4574",4574,0,2.00005337054757,3.0000623789705,3.99996851421389,2.0000540892211,3.00006310789217,3.99997111871375,3.86203913856161,1.06526129347262,4.01814034325899,2.00027140998927,2.99979000639253,3.99998457733785,-2.01735669152985,4.29405892439305,0.486095545688929,10000
"4575",4575,0,2.00001212459846,3.0000530720496,3.99998271413245,2.00001324134318,3.00005416033798,3.99998653447816,3.3325059718075,1.57027601213544,4.02707248277444,1.99971719642081,3.00034939319958,3.99998457690021,-2.09295864448542,4.31703908071575,0.508703004907067,10000
"4576",4576,0,1.99917883578038,3.000840798374,3.99999650421601,1.99916028764646,3.00082218753084,4.0000047322491,4.39044002601183,0.572868548711526,4.00881358729133,1.99907529542275,3.00097102852397,3.99998991682193,-2.14570962911926,4.30182308327372,0.427644629517672,10000
"4577",4577,0,2.00304495564255,2.99693162246506,4.00000882027137,2.00304574915989,2.99693225328945,4.00000912788301,3.63073438172333,1.30424429513999,4.01819417711618,2.00246097072468,2.99757379014465,3.99999093757732,-2.11401323828516,4.33951958223069,0.479244909034762,10000
"4578",4578,0,1.99985914965349,3.00022170341962,3.99996641234678,1.99986034551636,3.00022289114939,3.99997114949893,2.81762469082288,2.07941747119436,4.0279200957191,1.99976390466419,3.00028751969102,3.99997873696181,-2.14391932476628,4.37748210973984,0.545355016725176,10000
"4579",4579,0,1.99676017795591,3.0033998735446,3.99995719146924,1.99676017795591,3.0033998735446,3.99995719146924,3.194659860605,1.73403544913708,4.01835556311316,1.99876649398474,3.00131084115899,3.99998049991293,-2.31161964742667,4.5155923819875,0.462816038213676,10000
"4580",4580,0,2.00004972071383,3.00003578818172,3.99997355439411,2.00004996244483,3.00003614088768,3.99997743464995,2.99445332922086,1.9188296853458,4.02492265652448,2.00080617352619,2.99929003374497,3.99997220702702,-2.24273027734044,4.3974927043157,0.438703733556654,10000
"4581",4581,0,2.00015926002055,2.99996830989742,3.99996760938346,2.00015926002055,2.99996830989742,3.99996760938346,2.90875413169935,2.01461479979448,4.02112244466287,2.00074643068959,2.99939480777406,3.9999629373616,-2.15176829373918,4.37308947926556,0.472899687491228,10000
"4582",4582,0,1.99883403831493,3.00110117183762,4.0000375557086,1.99885964746316,3.00113153627486,4.00002061238051,3.12700861621433,1.76410638517929,4.02824561836987,1.99915135187032,3.00078110730686,4.00003839631163,-2.22843252036025,4.47452450338155,0.465337133114304,10000
"4583",4583,0,2.00029131677941,2.99981484588351,3.99997613960119,2.00028306706438,2.99980669202466,3.99997580237717,4.06968203892939,0.821784763673476,4.02727941679555,2.00031995933269,2.99975879081107,3.99998318764425,-2.11878578766049,4.37517442245373,0.451184261922235,10000
"4584",4584,0,2.00232595975266,2.99791498206624,3.99992918480762,2.002388386079,2.99797730722202,3.99988897468195,3.00637022997367,1.92580955544289,4.0198268593875,2.00234030859231,2.99796193594106,3.99990840067694,-2.33366524395478,4.56118724899675,0.393615427260991,10000
"4585",4585,0,2.00055074577963,2.99953092208758,3.99996709318162,2.00052139021033,2.99962109177451,3.99993943758887,2.38255258731152,2.50154488635533,4.02887194392621,2.00051779102584,2.99956382535141,3.99996528547625,-2.17527849035891,4.38145835894367,0.396806923079474,10000
"4586",4586,0,2.00104350742272,2.99888149285392,4.00001411317936,2.00103463376701,2.99887206452373,4.00002926127356,4.39235792649395,0.555705414403461,4.01210817280292,2.00006539424247,2.99992066064425,4.00000258494132,-2.2899049593953,4.57954219446883,0.465134302548963,10000
"4587",4587,0,2.00060586626408,2.999422373915,3.99999425704278,2.0006377449011,2.99945355771229,3.99997983711733,3.98633648948035,0.995916456098149,4.00386947902193,2.00020001468046,2.99983398416953,3.99999224808148,-2.06333353933627,4.29142570235342,0.515038968802721,10000
"4588",4588,0,1.99997399300315,3.00002308994876,4.00000772448984,1.99997393866751,3.00002304518569,4.00000671860631,2.87452014022555,2.01399293000679,4.03048507676759,2.0002785005603,2.99973053239543,4.00000337110294,-2.28832009679863,4.45202546535881,0.509539673761647,10000
"4589",4589,0,2.00188778637466,2.99816817168854,3.9999831408764,2.00188860330971,2.99816903990764,3.99998709586665,2.93115189719028,1.95524970846572,4.03004964824908,2.00227751078936,2.99778301600602,3.99998480026772,-2.25195574712093,4.5629991173892,0.401010625240045,10000
"4590",4590,0,1.99919474846921,3.0007028336083,4.0000258016942,1.99923286787479,3.00074187979182,3.99999624538947,3.25366392918094,1.67151940736611,4.0226685936994,1.99953290363396,3.00034458140767,4.00002931916941,-2.28154386882968,4.39082374881144,0.497214004090196,10000
"4591",4591,0,2.00177982827874,2.99821605531467,4.00000788960882,2.00177695405783,2.99821293730258,4.00000341264508,3.23847373711298,1.69719353101993,4.01988918385032,2.00085867301328,2.99905072200827,4.00003453593867,-2.09534805875307,4.2700618011079,0.548665923642033,10000
"4592",4592,0,1.99975660288613,3.00039984199569,3.99994904717981,1.99975698653283,3.00040022445585,3.99995048878606,2.75698819149048,2.12460836098355,4.03305791319714,1.99970980925687,3.00039499542257,3.9999661346193,-2.13914394498287,4.48532673291066,0.528017786387918,10000
"4593",4593,0,2.00028788254242,2.99962467783358,4.00002261702542,2.00016357117646,2.99981468289685,4.00000515065013,3.2018482239164,2.17914389336743,3.8203955052334,2.00019632273177,2.99971931472454,4.00002379989048,-2.14525910308943,4.26654791800661,0.554854485503103,10000
"4594",4594,0,1.999621183122,3.00054901413366,3.99994568272934,1.999621183122,3.00054901413366,3.99994568272934,4.30976039341052,0.578558531248834,4.02862774314488,1.99989998238006,3.00029202822738,3.99993996395645,-2.29645427283908,4.54862223028967,0.462531416220174,10000
"4595",4595,0,2.00046130921457,2.99982518520472,3.99991051476569,2.00046120790893,2.99982511977457,3.99991337292837,3.83165595089995,3.04249780128415,3.31190656434282,2.00039307151207,2.99983111106119,3.99993032292406,-2.18544070821125,4.33214668658659,0.47145140020928,10000
"4596",4596,0,1.99616542658536,3.00364687346503,4.00007581899939,1.99616401440906,3.00364545626555,4.00007003742849,3.85748725783622,1.09640546627238,4.01374197118869,1.99599435458211,3.00383763934653,4.00006641144229,-2.16712224195729,4.48652692191726,0.547467232116488,10000
"4597",4597,0,2.00071520379358,2.99903771798348,4.00007254174083,2.00071517483271,2.99903769428887,4.00007207271382,4.49652093232119,0.41054196189194,4.02563711158767,2.0010193003274,2.99872806051337,4.00007395409102,-2.2237087309194,4.45873112666429,0.550252333417086,10000
"4598",4598,0,1.9987800086954,3.00121015896424,3.99999641311756,1.9987930636108,3.00122354831971,3.99999500317899,3.95372030707588,0.992246401048423,4.0143903160094,1.99973943943892,3.00029071155518,3.99998768862105,-2.18682890868411,4.39031987844768,0.521979988009073,10000
"4599",4599,0,1.99997780363296,3.00002793327443,3.9999942285175,1.99997817183216,3.00002830906379,3.9999956014129,3.1536974074967,1.71159842771361,4.02784087118372,1.99997507744441,3.00002312038282,3.99999698156779,-2.01399204806238,4.24894711849234,0.57497212078232,10000
"4600",4600,0,1.99925741402763,3.00065575816142,4.00002818727275,1.99925395372367,3.00065238835888,4.00003473731881,4.56276382527717,0.383045257892786,4.01543945006613,1.99958881485502,3.00037353272461,4.00001624406472,-2.1748303925255,4.35375676138086,0.528488081706998,10000
"4601",4601,0,1.99845346904963,3.0015577545377,3.99999655969264,1.99845059420053,3.00155489958795,3.99999711358638,4.60818219847236,0.329078731692212,4.01646205582196,1.99855980659791,3.00145796372781,3.99999419741992,-2.33941742945429,4.601062668035,0.454845063048971,10000
"4602",4602,0,1.99833455583058,3.00167042001466,4.00000195011476,1.99826814066365,3.00160573205289,4.00002802070162,4.27747528588319,0.689873493640391,4.00835683834822,1.99988108304537,3.00012558595285,3.99999763187645,-2.21524749775344,4.36082522980314,0.493369790850189,10000
"4603",4603,0,2.00068892409381,2.99921292949791,4.0000417744904,2.00033074507783,2.99986981346422,3.99995073251348,4.18982740225765,0.847317446793192,3.96102086459169,2.00063334921507,2.99938736616966,4.00000516794569,-2.17976367024534,4.30681683301538,0.504323129527301,10000
"4604",4604,0,2.00034967828566,2.9994068380267,4.00007334345522,2.00034808557299,2.99940527074648,4.00006929700235,3.01621676124724,1.91141274958123,4.02013736158935,2.00078830113832,2.99907542368579,4.00003854209305,-2.20574835246064,4.3592152567443,0.488207804800934,10000
"4605",4605,0,1.9999080614566,2.99989835417796,4.00006484029147,1.9999069362222,2.99989724318343,4.00005962564871,4.17913167348557,0.921893497474915,3.94073850021728,1.99996821069524,2.99988139628528,4.00004770430172,-2.15882014911425,4.34461213719602,0.459120535009301,10000
"4606",4606,0,2.00010415854629,2.9999182252304,3.99999409033115,2.00010394233342,2.99991799136894,3.99999654316732,2.89708504285258,2.0902368817371,3.97377204278771,2.00007962372818,2.99994185985478,3.9999956063638,-2.19686207985825,4.38028285585135,0.393179076241553,10000
"4607",4607,0,1.99842043629839,3.00163709712995,3.99997551611047,1.99841515054037,3.00163223534943,3.9999677958296,4.45014964177198,0.46201757950927,4.02760973917122,1.99969176552208,3.00031611740961,3.99998888871951,-2.20066502066947,4.34309350358271,0.421689195141025,10000
"4608",4608,0,1.9987736571278,3.00117758176542,4.00001045885092,1.99877370643305,3.00117775447122,4.0000090260248,3.99853338838382,0.952289686924639,4.01198980192136,1.99925520012046,3.00071398449963,4.00000529885199,-2.04511828023111,4.18113360425966,0.522955661255114,10000
"4609",4609,0,1.99983497699915,3.00012597257553,4.00000616984306,1.99983488126743,3.00012587639588,4.0000050710033,3.24047207629431,1.67937292442035,4.0210830443565,1.9998204772169,3.00015853191365,4.00000047468585,-2.17288225654766,4.4166822952504,0.478812301714672,10000
"4610",4610,0,2.00054143067693,2.99948680679237,3.9999906420128,2.0005370474984,2.99959283447663,3.99995728625319,2.95520873997899,2.18889094872987,3.91884345531674,2.00052858081928,2.99953675411258,3.99997841254038,-2.13233571938899,4.3791459303835,0.504056098617664,10000
"4611",4611,0,1.99962532158578,3.000272560699,4.00004430832565,1.99963118526072,3.00027849599939,4.00004231651353,2.52807139767529,2.39461312466985,4.0237099131246,1.99987774154357,3.00003540523857,4.00003808898604,-2.08164385546911,4.31846559157998,0.528527991534334,10000
"4612",4612,0,2.0010225978937,2.99904721972509,3.99998651489552,2.00047129066704,2.99945770270891,4.00002731239509,3.28963928822379,1.56321070311945,4.04401072105663,2.00075387360277,2.99924403740651,4.00000864968728,-2.19908053612475,4.46168095805603,0.438767148855212,10000
"4613",4613,0,1.99977820877211,3.00033671101258,3.99997498209966,1.99977327635312,3.00033129192133,3.9999530249354,2.9971257699109,1.96734768173374,4.00830015215365,1.9995128119157,3.00047204874655,4.00000543612625,-2.29226752296612,4.44124415052846,0.512066874848416,10000
"4614",4614,0,2.00057281902481,2.99935437197711,4.000020526093,2.00059527330876,2.9993775766654,4.00000660884769,4.29410754438992,0.617690494789961,4.02096860318838,2.00067659424968,2.99927069925827,4.00001369227625,-2.25648149400357,4.55835162881746,0.378684752065088,10000
