"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n","q"
"1298",1298,0,1.99681105744246,3.00371298441322,3.99978914830446,1.98144855900612,3.01753567629794,4.00033693386725,3.7680364709201,1.11671166752269,4.03911042295104,1.9958923200173,3.00431515117509,3.99989552533656,-2.16213399804488,4.18240991520022,0.313180201425412,1000,0.5
"1299",1299,0,1.99747721850891,3.00208445406988,4.0001660273277,1.99746512462078,3.002072406984,4.00014549003542,3.35247021864607,1.62441839901597,4.00692458573899,1.99961799880631,3.00036196525911,4.00001822735641,-1.84656923361945,3.93867653816519,0.619643966255877,1000,0.5
"1300",1300,0,2.00233661086257,2.99769883250381,4.00000215555736,2.00388906873409,2.9964821183098,3.99986496176824,2.69026665080521,2.22045489850442,4.0273691769965,2.00243369474757,2.99753483876552,4.0000236577316,-2.23702477201604,4.42014527172866,0.46051465029058,1000,0.5
"1301",1301,0,1.99892483967704,3.00056980985834,4.00013640470869,1.99899349600813,3.00063785067727,4.00013453406824,2.0432039350437,2.90004109698486,4.0165048366016,1.99797480281767,3.00168001046824,4.00009228210217,-2.32624451465126,4.72989417321191,0.383358279547041,1000,0.5
"1302",1302,0,1.99922395360961,3.0012644871439,3.99979290918873,1.99930133171068,3.00098368728096,3.99986275522849,3.72691039606535,0.993846676882686,4.00357824404741,1.9992637386565,3.00113433581805,3.99982521318019,-2.14121358673557,4.39112892261219,0.304377387264156,1000,0.5
"1303",1303,0,2.00532258552182,2.99420114840736,4.0001533119001,2.00555665704699,2.99473152777518,3.99981293443422,2.85686280956009,2.01494847202401,4.04508134025984,2.00535698910678,2.99438911957504,4.00004948647856,-2.33812692133387,4.60460758918901,0.467954273340933,1000,0.5
"1304",1304,0,1.9997015679586,3.00028250747313,4.00001837189389,1.98933125140452,3.00983912311599,4.00031186198556,3.6964345588487,1.1988722407638,4.0367019598047,1.99849403417493,3.00128156641434,4.00009181339793,-2.51566225360493,5.07933203353681,0.663037739464116,1000,0.5
"1305",1305,0,1.99500317162839,3.00489826007024,4.00002310521696,1.99500228405707,3.00489741055946,4.00002040526393,2.31351970204612,2.66908749029069,4.00445391547017,2.00534264642438,2.994738665212,3.99997501345495,-1.73512279731492,3.92576030993827,0.657589435679276,1000,0.5
"1306",1306,0,2.00381083260755,2.99622562509462,4.00001230922113,2.00381083260755,2.99622562509462,4.00001230922113,2.07398829238809,2.71736742842721,4.05108955308118,2.00153427308944,2.99857285324495,3.99998076142453,-2.82477444315683,5.35565833838968,0.0116434806337231,1000,0.5
"1307",1307,0,2.00004290771494,3.00213106192218,3.99937426607163,1.99941148721574,3.00149962812637,3.99945818763398,2.1458429059493,2.73125793194424,4.03334118981565,1.9980474393148,3.00152864371366,4.00012956093908,-2.31308232073734,4.62245352271555,0.622184138048809,1000,0.5
"1308",1308,0,2.00178466512401,2.99929378997192,3.99960305467672,2.00547927382496,2.99655742087846,3.99921595586415,3.51800053561825,1.40980377018316,4.02394449064447,2.00285189392792,2.99826522599205,3.99958850644862,-1.76515229109372,4.25300341051036,0.52784597203371,1000,0.5
"1309",1309,0,2.0067957160907,2.99395504008701,3.99981207765117,2.0067959842924,2.99395531121151,3.99981330043,3.26836841368418,1.71444836556947,4.00425406097913,2.00898416370778,2.99143725151909,3.99989471293809,-2.12757745631449,4.45580052384102,0.617870555035521,1000,0.5
"1310",1310,0,2.00297396511413,2.99627219443004,4.00024230814829,1.99864014968297,3.00100750834281,3.99999277314552,2.06722632007828,2.89282997712337,4.01300611394407,2.00094499291514,2.99822302628747,4.00025451348571,-2.58889299941338,4.92351732047397,0.335650649455856,1000,0.5
"1311",1311,0,2.00777772291871,2.9923320343215,3.99987781528418,2.00803927739643,2.99299207808195,3.99954771555253,2.62598573889596,2.20425879360748,4.06067408059473,2.0077489794985,2.99254358436245,3.99981155112922,-1.92802912021638,4.3139236139734,0.615432827963629,1000,0.5
"1312",1312,0,1.99996151208322,2.9998358661503,4.00004105593275,1.99839727588194,3.00193831047422,3.99985536205385,3.87378220837082,3.6387342172989,2.91862276633084,2.00012075643249,2.99980632885436,3.99999486550162,-1.80354690501148,3.83951091489168,0.7739542255838,1000,0.5
"1313",1313,0,2.00734758611558,2.99252608173456,4.00007188500791,2.00777079464853,2.99227961932141,4.00008915006781,4.11770021035181,0.836364128540983,4.01560230719972,2.00752426388902,2.99241140462784,4.0000530311776,-1.89278101106853,3.94435007210698,0.419354316301217,1000,0.5
"1314",1314,0,1.99741666023438,3.00181564570742,4.00029714528718,1.99240439456022,3.00319692246379,4.00188914174539,2.39777176063137,2.96883286690463,3.77841724963682,1.99605082927892,3.00234370347851,4.00066456782979,-2.30107042104993,4.56082041941459,0.295437838872,1000,0.5
"1315",1315,0,1.99812274955593,3.0024560809834,3.99978484822992,1.99713750085282,3.00282289656783,3.9999837444603,2.93225518604003,1.92640209883799,4.04558568938104,1.99792039661377,3.00242541335028,3.9998616099575,-1.9891430121416,4.10398524207295,0.431821382237871,1000,0.5
"1316",1316,0,2.01022225803442,2.98888981918019,4.00028832429313,2.01282288739497,2.98939056276318,3.99889097221074,2.73932305523688,2.13920237632785,4.04491143529535,2.01079460501633,2.98883669440695,4.00009442426797,-2.2769925549877,4.52076872506739,0.569217647881203,1000,0.5
"1317",1317,0,2.02338357124476,2.97572436868139,4.00026478658717,2.02357628888978,2.9759158967487,4.00025740677569,4.80676483787156,0.179035167805994,4.00344357899788,2.00125025301157,2.99880327024102,3.9999979948759,-1.85283418883629,3.98476488597975,0.940150297199679,1000,0.5
"1318",1318,0,2.00057357402497,2.99964892664212,3.99989155034948,2.00065522639991,3.00158998224774,3.99921898182036,4.04836703414815,1.12320239375855,3.85552681461255,2.0008878383521,2.99978071954502,3.99975092474206,-2.00346101423336,4.30265990007204,0.44317204790427,1000,0.5
"1319",1319,0,1.99702952503811,3.00133756906944,4.00048126932892,1.99740793475145,3.00171584307259,4.00048146033288,2.11379363657342,2.8299793665374,4.01511263661476,1.99739896842306,3.00273208027867,3.99997241882031,-1.98408391010312,4.00284947505065,0.406031546814224,1000,0.5
"1320",1320,0,2.01343264673933,2.98721880755834,3.99980486046414,2.01335876737113,2.98714395079913,3.99981966285194,4.13931518230918,0.836734630187399,4.00706503731724,2.001707751392,2.99851896117098,3.999926354302,-2.03517880352558,4.23441151113884,0.741731175770617,1000,0.5
"1321",1321,0,2.00021023427377,2.99945951812867,4.00009689016952,1.98391286429637,3.0163131028291,3.99970930314018,3.34011185701612,1.41790533487973,4.07228977981018,1.99963671833249,2.99976683338928,4.000174971785,-2.36407808890821,4.87018969344894,0.242456684408676,1000,0.5
"1322",1322,0,2.00318279913416,2.99663719958942,4.00002561995516,2.01691694344391,2.98207389860855,4.00044049832935,2.54675588133312,2.40939238501031,4.01515356656244,2.00696657320179,2.99268450912433,4.00010458153085,-2.21457854308346,4.24024603398607,0.70307819889853,1000,0.5
"1323",1323,0,2.00203709463675,2.99927628034724,3.9993881141493,2.00215832726887,2.9985808215229,3.99959846170538,3.78368245544108,1.07504054122679,4.03682652876083,2.00218077996277,2.99897509054358,3.99944701814224,-2.29723750331835,5.19247424129582,0.096331979708809,1000,0.5
"1324",1324,0,2.00164509339501,2.99896705084978,3.99980552709368,2.00138406102195,2.99866563481784,3.99997443615795,2.96210678975107,1.78497741059783,4.07339843082107,2.00078217331814,2.99973796289433,3.9998375862834,-2.107410260289,4.45657746617158,0.457360276864011,1000,0.5
"1325",1325,0,1.99836752589925,3.00037618594705,4.00054396399309,1.9975990270511,3.0003860001865,4.00080317284263,4.16346735924714,1.78420067053408,3.46029792005929,1.99812456734311,3.0004044857108,4.00062280965345,-1.86061250912058,4.1744226096675,0.520124391181842,1000,0.5
"1326",1326,0,1.98541885040502,3.01386024328892,4.00022814448208,1.98830134804783,3.01137121541213,4.00010835121592,2.8882157143674,2.08638710069787,4.00810930523318,1.98564937423072,3.01369432861364,4.00021036143794,-2.39263940784036,4.73123988171161,0.552226508780258,1000,0.5
"1327",1327,0,2.03177716024564,2.96869885038523,3.99987302362929,2.03172389419545,2.96839733320008,3.99998896323941,2.54308140895776,2.28555705904534,4.04823971928398,1.99888887884935,3.00133044889757,3.99996318357745,-2.42343005560937,4.92278803782516,0.464598431229277,1000,0.5
"1328",1328,0,2.00284499763893,2.99721361410984,4.00001713290118,2.0089177452766,2.99172407134514,3.99966813904698,2.84083126309185,2.01866692912663,4.04575599117563,2.00399385670334,2.99599728070517,4.00003111692948,-2.39427095381697,4.78312962136804,0.300579992299744,1000,0.5
"1329",1329,0,1.99944708407417,3.00163826800438,3.99969784301464,1.99894965073962,2.99971466316045,4.00073485482301,2.84113170798889,2.00313638208592,4.04883489737898,1.99988386025853,3.00081594376139,3.99985236187972,-2.15605550742857,4.44302988099981,0.290547637202764,1000,0.5
"1330",1330,0,1.98993228774472,3.01028513098644,3.99994603699141,1.98993228774472,3.01028513098644,3.99994603699141,2.30724345416416,2.55802887218758,4.04003750957282,2.00044499701434,2.99977323473808,3.99993326975848,-2.36183230767452,4.36744844562284,0.833888050748329,1000,0.5
"1331",1331,0,2.02712782525909,2.97309629826558,3.99995306177339,2.02712783744114,2.97309630864608,3.99995309216022,3.37245770621416,1.60501558036611,4.00472403038874,1.99946025956445,3.00062048468411,3.99998315611999,-1.77100825336217,4.06589267212457,0.711328217095305,1000,0.5
"1332",1332,0,1.99153347253878,3.00812567222962,4.0001622866052,1.98950519016717,3.01014295171524,4.00005783246568,2.35249703334406,2.48487685729271,4.04728874825945,2.00170819673231,2.99791321996399,4.00016497804749,-1.75945711560276,4.12969153169724,0.641363354979848,1000,0.5
"1333",1333,0,2.00436233335231,2.99578820066421,3.99995795641351,2.00033175538559,2.99982874894482,3.99996460060326,2.17602400194018,2.78387420246145,4.01272868010827,2.00408142295612,2.99604203612422,3.99997073367178,-2.3550829204456,4.74151207479719,0.467161428346142,1000,0.5
"1334",1334,0,2.00129693077468,2.99839476401395,4.00010162362973,2.00129884120077,2.99839675321884,4.00010717024553,2.41287667914839,2.44600720616316,4.03986443954443,2.00293060508649,2.99655973248618,4.00016289484349,-2.34087150310878,4.49781290276894,0.486453721116539,1000,0.5
"1335",1335,0,2.00582981073235,2.99424940841046,3.99996460116929,2.00650553101161,2.9930570207274,4.00014198351259,3.89652966013313,1.01631368803628,4.02833219369672,2.00612113680735,2.99380205015878,4.00001661518941,-2.00569729970494,4.02779253121719,0.84192097188732,1000,0.5
"1336",1336,0,2.00183828298357,2.99836272498883,3.99982912228006,2.00876266874676,2.9914277297023,3.9998751841957,2.34315741141364,2.57178469232481,4.03303328140211,2.00387780518885,2.99625798116821,3.99986989953934,-2.32342947491923,4.34731936604741,0.846910852075559,1000,0.5
"1337",1337,0,2.00455962934433,2.99635244016415,3.99973847037828,2.00170499809825,2.99783085883202,4.00024111493989,3.25912391886224,1.6449214748832,4.03109520797525,2.00392799228546,2.99664619500983,3.99985015234786,-2.32294189757001,4.56950394666413,0.58952241062235,1000,0.5
"1338",1338,0,2.00135368801597,2.99826833504267,4.00015276939394,1.99979827119257,2.99900316000246,4.00049645516839,2.52716923094895,2.32726499795357,4.05467733988161,2.0008240019547,2.99858718675342,4.0002398181984,-2.19688616503357,4.42730240779193,0.380324712414041,1000,0.5
"1339",1339,0,2.00374823078954,2.99662091302565,3.99985038011119,2.00450572161876,2.99770420819952,3.99903993668659,2.51409265069269,2.28866113306096,4.05915467679378,2.00331534725729,2.99718824571921,3.99980216218071,-2.24059982761907,4.21449878046155,0.666191863487617,1000,0.5
"1340",1340,0,2.00549412681719,2.9930934582524,4.00051554506001,2.01612692594889,2.98345995672636,4.00017698026444,2.36964180317918,2.47367415586029,4.05711312179343,2.00607647623954,2.99276091732082,4.00043548208696,-2.08344098571457,4.36828626138886,0.377819671203748,1000,0.5
"1341",1341,0,1.99805028758475,3.00218333657164,3.99992077049093,2.01302338781688,2.98701035338492,3.99997537606791,2.96860969867484,1.90864794535347,4.03690902360618,1.99898210054108,3.001191623847,3.99993714659483,-2.37786742837805,4.87782841651137,0.737102878422336,1000,0.5
"1342",1342,0,1.99929317971437,3.00077800196196,4.00000417397983,2.00190887784021,2.9987509833049,3.99974632594552,2.53822463054311,2.36102061632038,4.03371769277461,1.99953550252694,3.00074519782401,3.99990838517351,-2.06099127988703,4.25251647756909,0.780629124384224,1000,0.5
"1343",1343,0,1.99847517163851,3.00100714220788,4.00014066282497,1.99605795483289,3.00266352208241,4.00061683867601,1.94423447597561,2.98050319401539,4.02892143499331,1.99839685571564,3.0010676847205,4.00016023554772,-1.91817439030697,4.0424749592773,0.454903214740705,1000,0.5
"1344",1344,0,1.99548618644873,3.00440771098491,4.00004367413433,1.99964489452347,2.99853400113595,4.00076579970627,3.62746723406529,1.32581475249976,4.01471484860995,1.9974515678835,3.00222835904405,4.0001126574756,-2.30628607500994,4.40145947149043,0.558569867913633,1000,0.5
"1345",1345,0,2.00243798304741,2.99734103168842,4.00006623681773,2.00243937657308,2.99734245932619,4.00006891170664,2.57284740214845,2.3925012198216,4.00969542465756,2.0048304972824,2.99465031843285,4.00015266514639,-2.46766915569027,4.73096746071219,0.248439807554578,1000,0.5
"1346",1346,0,1.99943892729226,3.00070901248235,4.00003615756311,1.99549623593365,3.0060645891558,3.99943392934364,3.49708087778339,1.41156155758993,4.03121258283433,1.99758627437093,3.0026506329252,4.00000197802507,-2.48268327574982,4.7969442956917,0.280237586807345,1000,0.5
"1347",1347,0,1.99718540583669,3.00333915564037,3.99980301607615,1.99876385267403,3.00180613048907,3.99975817770087,2.12935240634879,2.7097569697041,4.05872889342383,1.99757966651221,3.00289483803947,3.99981735913064,-2.17756528313214,4.39784028801374,0.51095031594101,1000,0.5
"1348",1348,0,2.00137249697287,2.99881900524226,3.99992456850722,2.00141134512962,2.99805133554284,4.00016181728642,2.90351761513078,2.01016344871134,4.02755121775722,2.00124421138659,2.99870998410853,4.00000470896318,-2.3373122352685,4.86397299134145,0.260180772973769,1000,0.5
"1349",1349,0,1.99003309281163,3.00934583618036,4.00023672641765,1.99148647392841,3.0102622301081,3.99934793958178,2.8829731010672,2.0747243430203,4.01621765542773,1.99015723247619,3.00965879388005,4.00008017115027,-2.09076770200955,4.54690061344249,0.401969755477807,1000,0.5
"1350",1350,0,2.0036815829148,2.99641880039173,3.99998535091005,2.00385476755811,2.99522452541117,4.00037140223686,3.06725186476444,1.82830987559618,4.0375090311055,2.003724708557,2.99602458357594,4.00012248215135,-2.24055305166209,4.38455345724388,0.614158525403496,1000,0.5
"1351",1351,0,2.0223989674734,2.97885668418624,3.9996485886141,2.02226328155899,2.9787205254297,3.99968268337567,4.60695112548396,0.374473287972908,4.00515292667461,2.01288613400005,2.98752262466257,3.99989090573092,-2.36162837782194,4.55635979138679,0.811269028931354,1000,0.5
"1352",1352,0,1.98362280379946,3.01701272816223,3.99980912131758,1.98361862561465,3.01700887867004,3.99979815734077,2.21990293846006,2.72329867273741,4.01663951602642,2.00334080982208,2.99758400660051,3.99971600519634,-2.09498612262472,4.28955913710554,0.551281173746152,1000,0.5
"1353",1353,0,1.99240321088023,3.0069910165208,4.00024202965258,1.99181045542229,3.0070041700165,4.00044438255154,2.2630894338607,2.6648128673832,4.02285711834446,1.99219784950676,3.00698491485396,4.00031982441512,-2.12582883986821,4.48903690428004,0.688497135304326,1000,0.5
"1354",1354,0,2.00101982074949,3.00006822010471,3.9996177075651,1.99448755286382,3.0050224237543,4.00032224284965,2.85528783326384,1.9997802468492,4.04722216905726,1.99934949513886,3.00139037558933,3.99976332606873,-2.45399628380052,4.57781588202459,0.576388454301426,1000,0.5
"1355",1355,0,2.01131667212626,2.98918458781497,3.99976375099812,2.01177178911229,2.99024560918059,3.99919716919705,2.6170702486791,2.32847401118126,4.019604333306,2.01127814959666,2.98952180388601,3.99966243042434,-1.70712395533673,3.79856617208974,0.794109084805331,1000,0.5
"1356",1356,0,1.9936197300566,3.00659080348136,3.99993307471828,2.00341367286995,2.99682854052692,3.99995346612654,4.26604264354636,0.680768940994242,4.01723854910862,1.99471146548634,3.00558161171086,3.99991094484928,-2.36657510340291,4.49445362933452,0.51252877430698,1000,0.5
"1357",1357,0,2.00430447924696,2.99559596500673,4.00002904164791,2.00430385472728,2.99559469821418,4.00002187823647,2.31225224901899,2.40735534396431,4.07995340538382,2.00047279041273,2.99961074099553,3.99997053543815,-2.67623354947382,4.81777828371464,0.525310352335931,1000,0.5
"1358",1358,0,2.00741057042328,2.99243447122481,4.00006763654327,2.0114601228128,2.9879456605679,4.00023045657502,4.0810139959948,0.828758621735789,4.03212564305051,2.00867906509608,2.99104334006915,4.00011248996014,-2.30510369500547,4.48968280580236,0.484523674270408,1000,0.5
