"","rep","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","n","q","our_beta0_se","our_beta1_se","our_beta2_se","cc_beta0_se","cc_beta1_se","cc_beta2_se","naive_beta0_se","naive_beta1_se","naive_beta2_se","gs_beta0_se","gs_beta1_se","gs_beta2_se"
"5075",5075,-2.31717352611123,0.210501949893901,0.191881720045511,-2.28128047237206,0.133338372753895,0.188185576878999,-2.30186112527635,0.170962894424399,0.19049180147476,-2.30033618898939,0.177286977954171,0.191565919953796,10000,0.75,0.0564756239680138,0.0747004126651945,0.0321901446295478,0.0662963000549691,0.0864506591203342,0.0406223847282524,0.0632348994794323,0.08082366256862,0.0364140085314025,0.0577502036101579,0.0749198441446984,0.0350396978053334
"5076",5076,-2.328755678134,0.195210013369059,0.186992152131565,-2.30266318678471,0.163548919436905,0.19416431502316,-2.33312085529611,0.196045925547533,0.183687979577941,-2.30308615534616,0.159100890016619,0.195516700448198,10000,0.75,0.0558435105787035,0.0745216077025322,0.0317563886597786,0.0657034190252532,0.0863504906025524,0.0402510998172797,0.0629990209756549,0.0810411527962694,0.0360446430873227,0.0570824867573674,0.0748270564401671,0.0345703013344529
"5077",5077,-2.214720258151,0.123417850431226,0.224477554722701,-2.10216147594874,0.0166037868593681,0.257448767641834,-2.18121467296476,0.0933561434610501,0.233002690529094,-2.14852346996763,0.0460798954409933,0.245989878429403,10000,0.75,0.0526371648922021,0.0709610857578511,0.0309736505745477,0.0605579487668904,0.0807564024238681,0.0379289737322155,0.0593297785080392,0.0773996930347654,0.0349476007640619,0.0535732990382258,0.0711228215416602,0.0333610904840557
"5078",5078,-2.17657074289843,0.0706232903405926,0.193817418315524,-2.14829560093016,0.0554741908935552,0.186458953452182,-2.16582339651691,0.0616401920316359,0.190818336989983,-2.19268652831522,0.10729743054746,0.180826770006712,10000,0.75,0.0514327495432637,0.0704714897328303,0.0308960749469661,0.0610217104805936,0.081627729973195,0.0389572123122835,0.0579627511250948,0.0762010732170361,0.0350074844070585,0.0539386523009874,0.0714888732354497,0.0336953216444638
"5079",5079,-2.19287239063268,0.121960775035165,0.145672017017131,-2.18853281780625,0.109236948961358,0.189030952014459,-2.18621222432831,0.104372706254083,0.163626149331406,-2.17575597427575,0.0926504566603771,0.16794396488766,10000,0.75,0.0516996197613162,0.0707828371245223,0.0307021239301228,0.0618411955359288,0.0824774574222527,0.0381103101857028,0.0579815032336709,0.0762137198163818,0.0344520143443434,0.0534347761909775,0.0714357497722031,0.0332328761978803
"5080",5080,-2.24677313742985,0.128099665242418,0.246325312486529,-2.24140929741631,0.140247667634075,0.232589229695273,-2.23650546654058,0.115017040886182,0.242957377328532,-2.24025500616541,0.126007181870752,0.242545316172421,10000,0.75,0.0537831675965491,0.0721184381372218,0.0306615521410213,0.0645979240074011,0.0843094420823985,0.0386029810700189,0.0606757682476423,0.0787703796087508,0.0349004119534587,0.0557587109186145,0.0730079174689949,0.0334531878812149
"5081",5081,-2.21666505980735,0.165719862767709,0.163774854411088,-2.13355547968561,0.0794277983447006,0.134596307722819,-2.2216881251166,0.182299203234958,0.138005766239698,-2.20211098569573,0.160220474419814,0.146001424528191,10000,0.75,0.0521440079360303,0.0707349265412632,0.0305551538289939,0.0604825638217593,0.0812307704647592,0.0380445227960189,0.0588644169202389,0.0764879477680525,0.0343556245746815,0.0539918278962733,0.0714208232499161,0.0330989184854988
"5082",5082,-2.32622266056619,0.178939301005192,0.163291621190973,-2.38248980877662,0.233726936424236,0.206918656128698,-2.29427646308902,0.113870928939806,0.198381209059661,-2.35173569411429,0.206969140912923,0.177991085975263,10000,0.75,0.0554689444734804,0.0743229857367118,0.0330575939383784,0.0692896480310862,0.0898080704617464,0.0417846109218271,0.0619037900452056,0.0808711334403065,0.0374522659691549,0.0587408498924772,0.0763717881108257,0.0359816912187196
"5083",5083,-2.23109829488684,0.212350543263474,0.110715502435529,-2.29454560783962,0.309907823705159,0.155383900750193,-2.25280508373245,0.236444894320117,0.125844806821779,-2.2349208465777,0.219893998616155,0.134307510295436,10000,0.75,0.0526468201443447,0.0704602187066904,0.0306788528092858,0.0657868048380401,0.0849110571144685,0.038986770452612,0.0603695639517912,0.0777332161775543,0.0349778782228654,0.0550339526542497,0.0718878746166574,0.0334206341851857
"5084",5084,-2.30413241396673,0.224377614997362,0.189632508370635,-2.29869998209097,0.208707462483487,0.135933924425053,-2.26380767561753,0.152559377114407,0.182769940116512,-2.28402965453737,0.191434484304078,0.17628088888043,10000,0.75,0.0547951406373469,0.0733881518022027,0.0319393077195633,0.0654365684935715,0.085564089230554,0.0403331084074416,0.0606143323203286,0.0789547378260694,0.0361975900695603,0.056065825690126,0.0735560912102159,0.0346824477843132
"5085",5085,-2.31299902045975,0.19246789151362,0.223930024234903,-2.24361174168405,0.148979899833777,0.231789345258946,-2.28438533883209,0.165188806077347,0.226857473062903,-2.294977122474,0.188792979710583,0.224253100636384,10000,0.75,0.054751728971715,0.0733139759928542,0.0317886421945087,0.064206952755692,0.0845424141889284,0.039100654397732,0.0613317366797817,0.079597276026782,0.0357016755581721,0.0567710961555157,0.0742010011973261,0.0342965512534071
"5086",5086,-2.18235573160349,0.0595058852436614,0.207935004131021,-2.2507789469247,0.0776165878009886,0.228984302478895,-2.20300285955291,0.0564625733900467,0.216765127542199,-2.1993392203747,0.0533439044736923,0.21860979787409,10000,0.75,0.051944110563119,0.0711494591123964,0.0310684566890292,0.0644916118820052,0.0855947543710206,0.0401600325120922,0.0593106879902716,0.0779866434335968,0.035626755455138,0.0543338169642861,0.0724105096380896,0.0341021352444997
"5087",5087,-2.36227807412189,0.330859359139532,0.209596259717946,-2.42421168676919,0.405805956114744,0.186480360203848,-2.34913403392241,0.295031182678028,0.209356537745934,-2.38226719607847,0.354309480541569,0.201944313979951,10000,0.75,0.0578538670414237,0.074698614996147,0.0308744229403442,0.0709467849563458,0.0887315836058529,0.0389242573075003,0.0646677690047235,0.0814755569041197,0.0351069655179283,0.0603730125997618,0.0759536791779191,0.0336497276380333
"5088",5088,-2.24855505486044,0.0736352660997081,0.186449725082439,-2.31056761877506,0.17024449526102,0.172520582185544,-2.29031373883938,0.133205008683048,0.173623473570999,-2.27223696106747,0.111189122482282,0.180833614547366,10000,0.75,0.0536810832187093,0.0737414744094438,0.0320271364922051,0.0668292429106861,0.087468869015672,0.0403484198284826,0.0616122178351906,0.0801969947170022,0.0361220573860298,0.0564391056029332,0.0748407096750195,0.0347960673584031
"5089",5089,-2.20745797916916,0.0523924708564273,0.270222201865453,-2.16953383481463,0.0354299367549887,0.233278768192605,-2.19225462556292,0.0430197479745946,0.256119737244294,-2.23778330590408,0.116490093568404,0.23936898897677,10000,0.75,0.0535330777185703,0.0730126272666359,0.0314133284392281,0.0624712234605013,0.0834190276438583,0.039009750812589,0.0599281655229331,0.0787517085579787,0.0354287371577718,0.0561689257740189,0.0738990754443789,0.0341108685806448
"5090",5090,-2.16410506427451,0.0532972137617594,0.240586976994176,-2.16179163247915,0.0482763529309625,0.260794179952929,-2.13655517006508,0.00891200243794444,0.258119741900062,-2.16160277808433,0.0490087377792743,0.248760788083328,10000,0.75,0.0522905766620257,0.0711967208162553,0.030934768813518,0.0630736582562578,0.0833997879289053,0.0389027932360432,0.0585090113641165,0.0773358187389247,0.0351768399743326,0.054249527633111,0.0718673427190693,0.0335778722549074
"5091",5091,-2.22841081010811,0.120240298583264,0.185893306845973,-2.19074109631935,0.0472535594306895,0.189418477747282,-2.2253858251324,0.106140860440673,0.182311598911172,-2.22248971385352,0.106064029296731,0.184122354769922,10000,0.75,0.0529252668469469,0.0718394386075874,0.0308788594536384,0.0626677381850197,0.083955952729096,0.0393021180275612,0.0595661732970851,0.0781637238818656,0.0351440837955155,0.0550752186383147,0.0730706375378199,0.0337755166447779
"5092",5092,-2.23377845127554,0.0756030689940176,0.211499742362991,-2.26624601857533,0.151663742385256,0.176930435165334,-2.23319589524186,0.0807425946909688,0.202302901089891,-2.27052827513349,0.143075202486511,0.189533903786068,10000,0.75,0.0534184472339952,0.0725790133040678,0.0310386014083092,0.0648545075235962,0.0845509391597273,0.0387818015082849,0.0606525519308912,0.0791452677821406,0.0352202193377082,0.0562935714704003,0.073727927065425,0.0337401204321611
"5093",5093,-2.25911059777136,0.0622757183843966,0.265428135422439,-2.24662596257795,0.0593811659311267,0.265899777632921,-2.27423772839995,0.0886608508364661,0.257869882627439,-2.26669632390076,0.0806784997057663,0.261238326881818,10000,0.75,0.0548220598267029,0.074568515522843,0.0316735564066772,0.0655754159867125,0.0866326362648151,0.0394176072474867,0.0621222278892793,0.0810713450048134,0.0356861870281686,0.0569489914331205,0.0751602871273527,0.0342241552237037
"5094",5094,-2.31127503869087,0.231004704437068,0.191121979329191,-2.28515018093921,0.260757070522346,0.159662977642042,-2.21812519677033,0.110700096639643,0.207791326369467,-2.26054705583818,0.180481736456793,0.19340592899525,10000,0.75,0.0548064478118633,0.0723246093336904,0.0311138276447176,0.0655099795036377,0.0843170603409911,0.0390922793553152,0.059513733215195,0.0777210737252382,0.0352639969403035,0.0562667621037964,0.0732993711701649,0.0339372693218395
"5095",5095,-2.3300335631084,0.216431013085638,0.125568161288253,-2.32319277402768,0.209237761386132,0.173160265888437,-2.34802942007988,0.232701591879345,0.135304579205314,-2.33005490642775,0.217743557789473,0.143026641523752,10000,0.75,0.055473771499778,0.0741272075159325,0.0317392752451281,0.0662736860832635,0.0865132108377578,0.0391914431019149,0.0637867128180911,0.0815601501722249,0.0358729839719205,0.0575271014471491,0.0748733966505181,0.0342267915511666
"5096",5096,-2.21066423124449,0.00206859790036143,0.224182133786995,-2.171272068863,-0.039967012197479,0.218147117260833,-2.20338645177938,-0.00130480325887124,0.218891291449215,-2.23796799765555,0.0544074307889695,0.205628220398434,10000,0.75,0.0521938198112097,0.0726459635649421,0.0318784300704887,0.0618744281436678,0.083828509413166,0.0392044678041784,0.0594090050213463,0.0791476970242265,0.0360545437753145,0.0552694123716017,0.0737917742096559,0.0344562985333936
"5097",5097,-2.17420401712602,0.0604255019489762,0.205922606211056,-2.15040530393558,0.0470902762842554,0.229775975752887,-2.14826991311066,0.0273855335943451,0.221145976330382,-2.18404809694053,0.0845679787960532,0.208011874695847,10000,0.75,0.0526881783458344,0.071489903750689,0.0309259029297565,0.0627647449354851,0.0830059354991525,0.0382071474661684,0.0592856165037265,0.0777340282582818,0.0348991071260911,0.0552665194820987,0.0726871044151956,0.0334910812287046
"5098",5098,-2.27186740273218,0.198111780701397,0.198680968673994,-2.28351043433087,0.177882045316378,0.201210563161999,-2.28430313999396,0.194220119969899,0.195383920658926,-2.27392459771657,0.187851323407525,0.20000389068052,10000,0.75,0.0538511991341363,0.0722208350474693,0.0308133625446628,0.0653527184909822,0.0856819772557533,0.0391990099813264,0.0611702701745321,0.0789186613149066,0.0350394548346182,0.0558158472713103,0.0731152668204226,0.0336745601472024
"5099",5099,-2.25232459333927,0.136513094495572,0.23375738530195,-2.2307368988546,0.107063662348421,0.230493124963534,-2.17968388572372,0.023604445604988,0.256125155138497,-2.25869344792084,0.14792631414479,0.227411505984636,10000,0.75,0.0544741118592579,0.0729354126038158,0.0309115176726147,0.0651288775342557,0.0855792982197913,0.0391989934700179,0.0594123390041013,0.0780295289065097,0.0348146033985613,0.0569558511328323,0.0743284219646181,0.033763082509414
"5100",5100,-2.25057121519623,0.215654809312526,0.145102007749393,-2.2836971942371,0.281964610608871,0.137478327975908,-2.20426627920367,0.14506442045055,0.162658959847679,-2.26951120581572,0.250761081398476,0.139669675643011,10000,0.75,0.0538041709160097,0.0716075839384791,0.0309381969102742,0.0649281679013541,0.0838969733855262,0.0387633570454941,0.0589457164201929,0.076799270169158,0.0348822794301032,0.0562609299729119,0.0729124634837386,0.0336560525869331
"5101",5101,-2.23924221651428,0.179242764722702,0.13026144455347,-2.28386044664327,0.212145059984665,0.189037035294707,-2.26627721094814,0.197556652529603,0.148120131489568,-2.24769978892937,0.178721269796282,0.154769188452157,10000,0.75,0.0527559260765055,0.0709591491474971,0.0306199038416189,0.0650318712130201,0.084571837049001,0.0387910953561723,0.0605489061041302,0.0775960898398809,0.0345484100525052,0.0555112683293933,0.0725930527876697,0.0334762674372605
"5102",5102,-2.21734105350051,0.12720278371159,0.191428563374303,-2.25897943798086,0.125279277816772,0.217274475816566,-2.20626989091659,0.0813490045444328,0.210384747490506,-2.20964854033439,0.090469783190109,0.209829593131324,10000,0.75,0.0538279503394108,0.0729118174201749,0.0311452129584991,0.0651882372580049,0.0860850631819454,0.0394079516238826,0.0601724852632726,0.0789259946317708,0.0353696331526158,0.0550879079708584,0.072971339670463,0.0337478026241914
"5103",5103,-2.20558324974452,0.100752807376083,0.171184509041352,-2.19432622881193,0.0870963005798646,0.209134136519829,-2.16594164293394,0.0381329819011912,0.198608915495838,-2.20844678930557,0.10720551387157,0.182656557997013,10000,0.75,0.0531812844324156,0.0720892222935106,0.0309683835429465,0.0632582698591794,0.0836091403806065,0.038589956935617,0.0589946264307941,0.0774865823578729,0.0348145032475042,0.0550698276199452,0.0727594957264868,0.0335725169889879
"5104",5104,-2.28221161393235,0.235654247873487,0.189764523609257,-2.29434752238662,0.235050990457322,0.160091814703343,-2.28344339054049,0.219573409362171,0.17812362123284,-2.29968401689087,0.254593292711286,0.174277891719576,10000,0.75,0.0541565765071884,0.0722397107127014,0.030380925685528,0.0646046216393632,0.0838961621936325,0.038459050455447,0.0613647429063902,0.0788883501983894,0.0346572938816332,0.0565935227163178,0.0732439905035876,0.0332061608720531
"5105",5105,-2.27919623435082,0.0903048160902914,0.159821381870336,-2.2835080264939,0.16422538518133,0.140030487631384,-2.28832041809711,0.123480936129624,0.149230404522339,-2.28228472693885,0.120890911219037,0.151909668452281,10000,0.75,0.0535211343947127,0.073786360107653,0.0321804825088884,0.0643900369267247,0.0854759513883058,0.0398833756408589,0.0611481205959065,0.0800216881182053,0.0362274351101415,0.0557372537345412,0.0743789173956876,0.0347589766478474
"5106",5106,-2.37531192677116,0.286840739578809,0.212111096116987,-2.30906802364316,0.223602238558821,0.211447803552439,-2.32585290253072,0.217366351502983,0.219372203053127,-2.33217407993283,0.236519428349638,0.218240542927294,10000,0.75,0.057471447106864,0.0753011891941019,0.0319275908409356,0.0668428470407676,0.0861486335534904,0.039194964070045,0.0630395932024466,0.0804722699480781,0.0356241620027511,0.0582365005890637,0.0750127166690625,0.0343410468592039
"5107",5107,-2.39322280614423,0.345766568094684,0.11606657534425,-2.37971470063434,0.337105728216634,0.172412438012637,-2.31041126747658,0.220132514398426,0.162314079709507,-2.37645538700211,0.326672415553737,0.141149148760435,10000,0.75,0.0584148966122097,0.0755841283812058,0.0319713484875902,0.0697094310900366,0.0879757551254782,0.0391483774416333,0.0629634611282778,0.0801507291633795,0.0356610024209309,0.0598880673859709,0.0759485690550869,0.0344145720766502
"5108",5108,-2.1670977383327,0.00780087219820513,0.205323864255432,-2.16017632409093,0.0170536789096968,0.208569713227687,-2.1540599745275,-0.00529076177122082,0.210571116840583,-2.16543605996162,0.0128871042397118,0.206070437153431,10000,0.75,0.0514116567708912,0.0710535559911243,0.0313996593264426,0.0616119147011606,0.0824782830261617,0.0392228172904109,0.0581250588676406,0.0769672218954873,0.0354856881016695,0.0532694720814586,0.0716809675239421,0.0340821288139743
"5109",5109,-2.26490044779286,0.123824368626996,0.184045755142604,-2.24711330196251,0.118716646585714,0.139612534408264,-2.23584879389569,0.0832259915422736,0.175145956687078,-2.2686700304367,0.138461936041179,0.163880891642405,10000,0.75,0.0540659829307636,0.0727776359351472,0.0312386859796269,0.0636608183963788,0.0842893632010408,0.039634057776931,0.0601248263905064,0.0782140022861657,0.0353759154877272,0.056054300413536,0.0733480709880893,0.0340243472032732
"5110",5110,-2.22278404256274,0.172005161497657,0.216208914964753,-2.21670010726024,0.155762298413894,0.203088151477741,-2.21218329479812,0.147018616911859,0.214348390574164,-2.22614522379968,0.174761758036734,0.209323704127815,10000,0.75,0.0536013927428217,0.0723112274410553,0.0303583116822022,0.0645411237973466,0.084446987234891,0.0387867646081141,0.0592006718885238,0.0766760048145011,0.0341035892815487,0.0555019645743732,0.0726139465959549,0.033156395191439
"5111",5111,-2.2103032156923,0.119457324923095,0.197705312760563,-2.24106357212403,0.190803402907027,0.184100831387993,-2.22346863908773,0.141793145700134,0.191150042855918,-2.23066569440745,0.159511445358276,0.189340362191242,10000,0.75,0.0517436629549817,0.0702001808323928,0.0309662484112188,0.0629555506165056,0.082525462447832,0.0383330850166729,0.0592454499442084,0.0770107599424595,0.0349405115015961,0.054834348911443,0.0720159221563912,0.0336255644166465
"5112",5112,-2.30912974872781,0.209506100126342,0.178857037239486,-2.1870970522326,0.0982787014938633,0.210185303487546,-2.23897355053579,0.12465886171659,0.198653590662392,-2.25979915519088,0.163130772499425,0.191647361837676,10000,0.75,0.0548620968604723,0.073299680946375,0.0316578208072578,0.0628495201988643,0.08301096352579,0.0384774062447687,0.060663602989342,0.0789508073487009,0.0354980367345469,0.0560636626445197,0.0735443648347514,0.0340618024695824
"5113",5113,-2.32363257516825,0.28743559477779,0.169102333023792,-2.30759622651304,0.268646819032968,0.180677043254122,-2.26838194055273,0.198315866820903,0.187617070493445,-2.31700413552867,0.279556719179538,0.172974756575867,10000,0.75,0.055919092051538,0.0732105368857518,0.0306889733437818,0.0665125560627227,0.0852112103895339,0.0391327385504219,0.0615686103684653,0.0790769263139681,0.0351823395997459,0.0577830810164699,0.0739761572269547,0.0336585407948657
"5114",5114,-2.23290854870597,0.130541788305396,0.177732012613222,-2.25333639086161,0.14887557749858,0.189456484057855,-2.19885725924509,0.0678982177868063,0.197502456385904,-2.24047265865379,0.136673738230316,0.182208818977642,10000,0.75,0.0527037472905672,0.0715080853646867,0.0313303608073347,0.0640940768685924,0.0843250523336819,0.0393110336478546,0.0592874068986339,0.0777402449306507,0.0354539436878233,0.0554300777783308,0.0729792300865957,0.0341275378217156
"5115",5115,-2.24933047619647,0.180651281226871,0.196455386388362,-2.24852577647873,0.16444219375349,0.194171394181059,-2.2416827849222,0.156280937651613,0.19736760174494,-2.22433614835029,0.136360796726746,0.204644182913032,10000,0.75,0.0533988647485975,0.07142602827041,0.0307632400056632,0.0645922219656067,0.084501085544821,0.0392762087704725,0.0604802726048522,0.0783440875216035,0.0350896094007275,0.0552599597358987,0.0726393168647744,0.0337022688543867
"5116",5116,-2.15814434683206,0.060044282012104,0.27006613206485,-2.15791705213742,0.0986500614896613,0.222388423505619,-2.14969673801032,0.0586280988106626,0.25506188532742,-2.15840534607959,0.0755005013167625,0.251942935254561,10000,0.75,0.0511099340686605,0.0701706282406804,0.0301550226445826,0.0617293577629387,0.0820248308704392,0.0378124337097153,0.0581802474292598,0.0766498409698608,0.0340575142842054,0.0534648537361958,0.0712791284445997,0.0327653105945151
"5117",5117,-2.21956888190466,0.139029882756378,0.173220950730861,-2.2491709714032,0.189006321441208,0.162392637210572,-2.23071471702504,0.152322318535479,0.167505984426316,-2.24499671274199,0.180043789961744,0.164073596313759,10000,0.75,0.0534877624431959,0.0722916266616798,0.0311030771036718,0.0643804654982847,0.0842260807441586,0.0386989142797544,0.0599187447428572,0.0781924267076751,0.0351924834239714,0.0557904716316523,0.0730101739110061,0.0336047040895132
"5118",5118,-2.2533641563895,0.150532957684589,0.240637353844403,-2.19381056578402,0.105560352840449,0.256487048785617,-2.26652013204913,0.180196582412773,0.232616293801709,-2.21897270220145,0.115139560994205,0.250641129412675,10000,0.75,0.0542844931494779,0.0723970496309022,0.0305677689476965,0.0638187045945157,0.0834781239414926,0.0386707270703048,0.0621473161316594,0.0796975507766128,0.0349126859174965,0.0557358590900035,0.0728383479884273,0.0333751136752463
"5119",5119,-2.39298909689937,0.326296490933108,0.129234402601217,-2.35228040014424,0.297384750462403,0.170754327063767,-2.34695071651145,0.259056365687588,0.154458775652962,-2.34600415852638,0.268313009627309,0.156637048331637,10000,0.75,0.0565338335253404,0.073822822792369,0.0314514999285993,0.0666079550922749,0.0857328999840978,0.0383618152171689,0.0623161651425045,0.079606957611542,0.0351098909065517,0.0577934556278486,0.0745449737775737,0.0338053696874244
"5120",5120,-2.18844247795269,0.137362782474047,0.173577711600248,-2.23249196413709,0.25163156191617,0.161697888210078,-2.13383186103236,0.0666749167638473,0.195187205376402,-2.19719534788846,0.168637892652944,0.171816222855043,10000,0.75,0.0523081846072389,0.0703201072757328,0.0307193002156921,0.0635258014289231,0.0822204037356224,0.0373582494267044,0.0578920781099971,0.0757563746404447,0.0342875720488991,0.0546283356920965,0.0714434230773967,0.0330671906479047
"5121",5121,-2.23759228256451,0.160243859718457,0.214862338199196,-2.22382522899455,0.138077220195457,0.198277224517657,-2.23648190344487,0.151502514662718,0.206716519532455,-2.25280166681152,0.183777917832734,0.201143697929431,10000,0.75,0.0535995326491507,0.0719360268364051,0.0306287045014321,0.0640196295523079,0.0841198443925962,0.0387545346542503,0.0604021354290648,0.0781120493134431,0.0346530872648581,0.0560649690816978,0.0732157299358565,0.0334660487170271
"5122",5122,-2.24379799660481,0.197376715558479,0.176232096886421,-2.32238113207919,0.201023167420105,0.189909635053476,-2.22839668229992,0.126406219657244,0.195312895913382,-2.24703387443807,0.160073912816333,0.190119741866073,10000,0.75,0.0535538905826131,0.0717422045685221,0.0303942449142762,0.0670961322624357,0.0871707787466138,0.0397384283076806,0.0594426494881292,0.0778801909300722,0.0350100247814518,0.0555309839135916,0.0728289856457443,0.0334803732160619
"5123",5123,-2.37165017987768,0.308227327937962,0.184624598134911,-2.34137863127272,0.291748549530135,0.208338139198461,-2.33417253765001,0.251946685481024,0.201476019889624,-2.33182049451676,0.259311128908482,0.203403798977297,10000,0.75,0.0570989684710486,0.0748282836232314,0.0314787030832469,0.067146016877679,0.0862500703513642,0.0387872088360191,0.0630002723434257,0.0802792381157192,0.0352519665073705,0.0581276127292758,0.0748935348539631,0.0339932514074952
"5124",5124,-2.36038284973906,0.294155337566393,0.131205952533777,-2.30412093383684,0.226349979752771,0.184095341813407,-2.31961223547362,0.229623653004307,0.157416034436972,-2.33796681702917,0.267385624670491,0.152230024801123,10000,0.75,0.0571507915983266,0.0749526204580329,0.0315284464841771,0.0662615939316569,0.0858679839514638,0.0385808115807612,0.0626165674762331,0.0798977358192269,0.035115584651748,0.0582314263689637,0.0748481236623919,0.0338669871952994
"5125",5125,-2.22042275868819,0.10667919168037,0.21388408987288,-2.19059277402622,0.142318588841403,0.192820909760331,-2.1480335932676,0.0234354392443018,0.228546599696209,-2.20483493602374,0.114140094491357,0.207239315366158,10000,0.75,0.0535934491127922,0.07246545367592,0.0311129820409706,0.0634022159658495,0.08309838483595,0.0382442864623189,0.0585307005223541,0.0772611491935308,0.0347840112677324,0.0552176855643236,0.0728059631299265,0.033529007310027
"5126",5126,-2.2038563860959,0.141175832818751,0.237294482237644,-2.21094578235751,0.169418565545615,0.2014291154697,-2.19902408079133,0.133218167114122,0.226600450837011,-2.21074390392095,0.158171152655663,0.222371794961143,10000,0.75,0.0526025103192794,0.0706641447188202,0.0300396569472952,0.0632581873227505,0.0824250311015428,0.0374971990396923,0.0596528932122913,0.0767770669591998,0.0336587834401045,0.05503663064734,0.0718100133340649,0.0326260667341897
"5127",5127,-2.15923646228588,0.0401780822145451,0.178416369432691,-2.16741799991272,-0.00831288416625876,0.176509991683869,-2.16841191587136,0.0303895339104724,0.175200283814942,-2.15605723196768,0.0121029681078582,0.180175248591064,10000,0.75,0.0517917764578014,0.0716950732998381,0.0310132770533865,0.062179940550991,0.0838160777014218,0.0392821207991262,0.0589143586716316,0.077780373752753,0.0352190805953897,0.0535693949286769,0.0720820461723743,0.0337175790942406
"5128",5128,-2.26654123524712,0.138394107582613,0.2270264519121,-2.24929204814506,0.152225261005707,0.234138861016645,-2.28206716374123,0.169059141321041,0.22102908410135,-2.239147312975,0.110847777189087,0.237278576600717,10000,0.75,0.0541763451283639,0.0730203825878918,0.0313918800501847,0.0643515459035001,0.0844015149371527,0.0386564634934379,0.0622273503028263,0.080227806732896,0.0354468006413401,0.0557502515544014,0.073505427002635,0.0339445808751441
"5129",5129,-2.33849258942998,0.277944847091444,0.119134516122476,-2.39256157747067,0.362889664129415,0.132743008921424,-2.23092105264645,0.109158885507267,0.169832253775867,-2.36480304685364,0.317915938740875,0.122263874678325,10000,0.75,0.0562375790282988,0.0745495225496303,0.031698815710138,0.0683653087049566,0.0871848312578062,0.039683541506386,0.0604435736036687,0.0788793477629422,0.0357523500065622,0.0587605397031235,0.0752597400190304,0.034392697359369
"5130",5130,-2.22302515244367,0.0732870890515573,0.208376296144563,-2.25478540137504,0.12567375514018,0.228966283493251,-2.20639124250861,0.0463200195024975,0.226378670806226,-2.24716024520524,0.112545783623414,0.211261320189693,10000,0.75,0.0535457854037217,0.0729248491632059,0.0316168155349412,0.0654398547184386,0.0858392903061832,0.0394009453002847,0.0600827708717227,0.0790149865994007,0.0356980766633999,0.0563018476488133,0.074233885280775,0.0343625347390703
"5131",5131,-2.24036240507225,0.168060877007432,0.168635632458788,-2.2963108628271,0.216674283703461,0.193998130998239,-2.21558250580284,0.108830084045075,0.195113017508506,-2.27669909267523,0.210271509082007,0.172367988879546,10000,0.75,0.0526895436816609,0.0716369850013216,0.0313033388883783,0.0652014368074772,0.0856541647231847,0.0398873929021987,0.0591397858474611,0.077680838514725,0.0355274344281,0.0556865857934219,0.0731284715662327,0.0341780933927355
"5132",5132,-2.24771004940125,0.173760358324597,0.176980324403088,-2.15643285586181,0.0995066851364433,0.193776423722993,-2.18569522088452,0.0983307322619107,0.192587900574291,-2.20847085064338,0.138958793428629,0.184694946531155,10000,0.75,0.0531347908853131,0.0710871373550879,0.0308248307988555,0.061235681267553,0.0810413168259411,0.0382722471726145,0.0584976012661244,0.0762371929440645,0.0347451089399988,0.0542403262067376,0.0713171098973486,0.0334386687435106
"5133",5133,-2.17629504438303,0.0278957513652721,0.285877440644654,-2.16779862668299,0.0253600024001159,0.249051423483024,-2.15494650531308,-0.00197594803591084,0.278865742051667,-2.18434655659178,0.0450069856471833,0.267553351003756,10000,0.75,0.0522218578373812,0.0716249650060051,0.0315950941176142,0.061971029286772,0.0828899584617951,0.0393274880380248,0.0587081739482236,0.0776285458864339,0.035650687327269,0.0544392071364178,0.0724028268653773,0.0342385082720999
"5134",5134,-2.1625737488864,0.114052998416753,0.21671793893444,-2.09447205654862,0.0299421420607008,0.276009197795561,-2.16603256379523,0.122509495374156,0.227921116462432,-2.15080230103778,0.104533112416563,0.233947690787759,10000,0.75,0.0512279101146938,0.0694258528161951,0.0299317894944711,0.0603752557611966,0.0805539171729796,0.0370800293112386,0.0586813334360222,0.0763168439553508,0.0337682297069092,0.0535438248784888,0.0708064162237928,0.0324840877551376
"5135",5135,-2.20477699283775,0.112479177822156,0.2320403030316,-2.21026110531837,0.215640672151435,0.177168732253309,-2.19120066162537,0.12213398772865,0.215956685212943,-2.21848816785572,0.170072196795727,0.207253398286198,10000,0.75,0.0525823741638578,0.0705768584885918,0.0298880892777445,0.0636842667910935,0.0824404700150932,0.03747296940304,0.059447472941847,0.0769334273977749,0.0338711593794388,0.0550465869515751,0.0716199881014534,0.0325112481859798
"5136",5136,-2.32641039818048,0.277801775904619,0.167062031097347,-2.31573946451082,0.303362718801798,0.114534703096873,-2.27412343638066,0.204373615175449,0.16315994807365,-2.30707810703589,0.264480176812478,0.152262857147085,10000,0.75,0.0553334002101664,0.0730651178654129,0.031870928526825,0.0655589837335059,0.084188365835419,0.03930770411649,0.0613772322823672,0.0788419817738214,0.0359509145034669,0.0569953106931921,0.0736332641905904,0.0344938107800242
